Text,Classification
"Re: Ouch...Someone needs to tell the mayor about this:http://www.cb-2000.com/kinkily yours,CindyOn Wed, 4 Sep 2002, Adam L. Beberg wrote:> Shouldn't a politician know not to tell the truth? Odds he's impeached by> next Monday? [ob: no-clue-how-they-remove-mayors-in-italy]> > Ouch. Ouch. Ouch.> > ------------> > Get Sexier, Keep Husbands, Mayor Tells Wives> Wed Sep 4, 9:14 AM ET> > MISSAGLIA, Italy (Reuters) - Husband's eyes wandering? Make yourself sexier.> At least that's the solution proposed by an Italian mayor -- and a woman> mayor at that.> > Wives in the northern town of Missaglia had complained to mayor Marta> Casiraghi about a young woman who sunbathed topless on her terrace.> > They complained that the men in the town of some 7,000 people were spending> too much time ogling, so they asked Casiraghi to order the woman to put her> clothes back on.> > But the mayor, far from sympathizing, told the wives to get sexy if they> wanted to keep their men. ""The girl was very pretty and was soaking up some> sun. Topless sunbathing is largely tolerated and widespread nowadays.> There's nothing we can do,"" Casiraghi told Il Nuovo, a web-based newspaper.> > ""Instead, I'd advise the wives to play their rival at her own game -- make> themselves more beautiful.""> -- ""I don't take no stocks in mathematics, anyway"" --Huckleberry Finn",0
"Re: CVS reportFrom nobody Mon Sep 15 17:59:26 2014Content-Type: text/plain; charset=us-ascii> From:  Anders Eriksson <aeriksson@fastmail.fm>> Date:  Mon, 19 Aug 2002 23:05:30 +0200>> > > > Just cvs up'ed and nowadays Catch-up Unseen is __extremely__ slow on > > > large (>100 msgs) unseen sequences. Anybody else having this problem?> > > > I'll take the blame.> > > > The reason, I suspect, is that we're needlessly reading the .sequences file > > multiple times because of other sequences.  I need to make the code much > > smarter about handling that file, but first I have a few other fish to fry in > > my rather large patch that's on it's way.> > > > No panic,> > I'm all for cleaning things up before getting it optimized.Okay, this fix is now checked in.Chris-- Chris Garrigues                 http://www.DeepEddy.Com/~cwg/virCIO                          http://www.virCIO.Com716 Congress, Suite 200Austin, TX  78701+1 512 374 0500  World War III:  The Wrong-Doers Vs. the Evil-Doers.",0
"Re: Optical analog computing?--- begin forwarded textDate: Wed, 02 Oct 2002 01:30:24 -0400From: ""John S. Denker"" <jsd@monmouth.com>Subject: Re: Optical analog computing?Sender: jsd@no.domain.spamTo: ""R. A. Hettinga"" <rah@shipwright.com>Cc: Digital Bearer Settlement List <dbs@philodox.com>, cryptography@wasabisystems.com""R. A. Hettinga"" wrote:...> ""the first computer to crack enigma was optical""> ""the first synthetic-aperture-radar processor was optical""> ""but all these early successes were classified -- 100 to 200 projects,> and I probably know of less than half."">> --> Do these claims compute?! is this really a secret history, or does> this mean holography, of am I just completely out of the loop?1Gimme a break.  This is remarkable for its lack ofnewsworthiness.1) Bletchley Park used optical sensors, which were (andstill are) the best way to read paper tape at high speed.You can read about it in the standard accounts, e.g.  http://www.picotech.com/applications/colossus.html2) For decades before that, codebreakers were using opticalcomputing in the form of superposed masks to find patterns.You can read about it in Kahn.3) People have been doing opto-electronic computing fordecades.  There's a lot more to it than just holography.I get 14,000 hits from  http://www.google.com/search?q=optical-computing> Optical info is a complex-valued wave (spatial frequency, amplitude and> phase)It isn't right to make it sound like three numbers (frequency,amplitude, and phase);  actually there are innumerablefrequencies, each of which has its own amplitude and phase.> lenses, refractions, and interference are the computational operators.> (add, copy, multiply, fft, correlation, convolution) of 1D and 2D arrays>> and, of course, massively parallel by default.>> and, of course, allows free-space interconnects.Some things that are hard with wires are easy withlight-waves.  But most things that are easy with wiresare hard with light-waves.> Here's a commercialized effort from israel: a ""space integrating> vector-matric multiplier""  [ A ] B = [ C ]> laser-> 512-gate modulator -> spread over 2D> ""256 Teraflop equivalent"" for one multiply per nanosecond.People were doing smaller versions of that inthe 1980s.> Unclassified example: acousto-optic spectrometer, 500 Gflops equivalent> (for 12 watts!) doing continuous FFTs.  Launched in 1998 on a 2-year> mission. Submillimeter wave observatory.Not ""FFTs"".  FTs.  Fourier Transforms.  All you need fortaking a D=2 Fourier Transform is a lens.  It's undergradphysics-lab stuff.  I get 6,000 hits from:  http://www.google.com/search?q=fourier-optics> Of course, the rest of the talk is about the promise of moving from> optoelectronic to all-optical processors (on all-optical nets & with> optical encryption, & so on).All optical???  No optoelectronics anywhere???That's medicinal-grade pure snake oil, USP.Photons are well known for not interacting witheach other.  It's hard to do computing withoutinteractions.--- end forwarded text-- -----------------R. A. Hettinga <mailto: rah@ibuc.com>The Internet Bearer Underwriting Corporation <http://www.ibuc.com/>44 Farquhar Street, Boston, MA 02131 USA""... however it may deserve respect for its usefulness and antiquity,[predicting the end of the world] has not been found agreeable toexperience."" -- Edward Gibbon, 'Decline and Fall of the Roman Empire'",0
"Computational RecreationsDoes anyone here know if the Computational Recreations columns from Scientific American in the 70's/80's were compiled into a book or two? I think I remember Martin Gardner publishing the earlier Mathematical Recreations in a couple of hard covers, but I'm unsure about the later column. Help?...Ross...http://xent.com/mailman/listinfo/fork",0
"Re: sed /s/United States/Roman Empire/gFrom nobody Mon Sep 15 17:59:27 2014Content-Type: text/plain; charset=ISO-8859-1; format=flowedContent-Transfer-Encoding: 7bitOwen Byrne wrote:> R. A. Hettinga wrote:>>> -----BEGIN PGP SIGNED MESSAGE----->> Hash: SHA1>>>> At 10:32 AM -0400 on 9/21/02, Gary Lawrence Murphy wrote:>>>>>>  >>>>> Cool --- I wasn't aware that the US had lifted it's population out>>> of poverty! When did this happen? I wonder where the media gets the>>> idea that the wealth gap is widening and deepening...>>>   >>>>>> All the world loves a smartass...>>>> :-).>>>> Seriously. Look at he life expectancy and human carrying capacity of>> this continent before the Europeans got here. Look at it now. Even>> for descendants of the original inhabitants. Even for the descendents>> of slaves, who were brought here by force.>>>> More stuff, cheaper. That's progress.>>>> Poverty, of course, is not relative. It's absolute. Disparity in>> wealth has nothing to do with it.>>>> It's like saying that groups have rights, when, in truth, only>> individuals do. Like group rights, ""disparity"" in wealth is>> statistical sophistry.>>>>>> Besides, even if you can't help the distribution, industrial wealth>> is almost always transitory, and so is relative poverty, even when>> there are no confiscatory death-taxes. The 20th anniversary Forbes>> 400 just came out, and only a few tens of people are still there>> since 1982, a time which had significantly higher marginal taxes on>> wealth, income, and inheritance than we do now. More to the point,>> they're nowhere near the top.>>  >>Lovely quote from the Forbes 400 list:""and not a single Astor, Vanderbilt or Morgan rates a mention on the current Forbes Four Hundred. ""But you have to studiously ignore the 4 Rockefellers, 3 Gettys, 3 Hearsts,  Fords, Kelloggs, Wrigleys,and so on.There are more self-made people on the list than I previously alluded to - I made a mistake. Mostof them seem to have Ivy League educations, or are Ivy League dropouts, suggesting to me that they weren'texactly poor to start with. Some of them have lovely self-made stories like:#347, Johnston, Summerfield K Jrtrack this personTrack This Person <http://www.forbes.com/peopletracker/add_person.jhtml?successURL=%2Fpeopletracker%2Fprotected%2Frich_tracker.jhtml&errorURL=%2Fpeopletracker%2Ferror.jhtml&personId=221899> | See all Bacon Makers <http://www.forbes.com/lists/results.jhtml?passListId=54&passYear=2002&passListType=Person&resultsStart=1&resultsHowMany=25&resultsSortProperties=%2Bnumberfield1%2C%2Bstringfield1&resultsSortCategoryName=rank&searchParameter1=10Str%7C%7CPatCS%7C%7CBacon+Makers&category1=Magazine+Section&category2=category&searchParameter2=unset> 70 , self made*Source: Food <http://www.forbes.com/lists/results.jhtml?passListId=54&passYear=2002&passListType=Person&resultsStart=1&resultsHowMany=25&resultsSortProperties=%2Bnumberfield1%2C%2Bstringfield1&resultsSortCategoryName=rank&searchParameter1=5Str%7C%7CPatCS%7C%7CFood&category1=Industry>, Coca-Cola* (quote <http://www.forbes.com/finance/mktguideapps/compinfo/CompanyTearsheet.jhtml?tkr=CCE>, executives <http://www.forbes.com/peopletracker/results.jhtml?startRow=0&name=&ticker=CCE>, news <http://markets2.forbes.com/rpt/Company_News.asp?Symbol=CCE>)Net Worth: *$680 mil* returneeHometown: Chattanooga , TN*Marital Status:* married , 5 childrenGrandfather James and partner landed first Coca-Cola bottling franchise in 1899. Company passed down 3 generations to Summerfield 1950s. Became largest independent Coke bottler. Merged with Coca-Cola Enterprises 1991.<javascript:openMap('pol');> <javascript:openMap('dist');>(...by a compensation committee)Owen",0
"Re: Signers weren't angry young men  (was: Java is for kiddies)At 4:12 PM +0000 on 9/3/02, Russell Turpin wrote:> Of the 56 signers of the Declaration of Independence,> only two were in their twenties at the time. Their> average age was forty-five. There were no teenagers.> Fourteen were over fifty. Ben Franklin was the oldest,> at seventy. For the most part, these were angry,> middle-aged men.I think it was George Carlin who said something to the effect that youngmen in general are boring, but, around fifty, men either have everythingthey ever wanted, or have almost nothing of what they wanted; either ofwhich makes them behave quite interestingly.Cheers,RAH-- R. A. Hettinga <mailto: rah@ibuc.com>The Internet Bearer Underwriting Corporation <http://www.ibuc.com/>44 Farquhar Street, Boston, MA 02131 USA""Never underestimate the power of stupid people in large groups.""--George Carlin",0
"[zzzzteana] Man admits Soham kidnapping hoax callsAnanova:  Man admits Soham kidnapping hoax callsA man has admitted making hoax calls to police investigating thedisappearance of Soham schoolgirls Jessica Chapman and Holly Wells.Wrexham Magistrates Court, in North Wales, heard jobless Howard Youde madethree calls to police in Cambridgeshire claiming to have abducted theyoungsters.He was arrested in Wrexham in the early hours of August 16 when officerstraced the call to a phone box on the town's Brook Street.The 45-year-old, of Queensway, Hope, near Wrexham, has pleaded guilty to onecount of wasting police time on August 15 this year.The court was told Youde claimed to have no recollection of making the callshaving been drinking all day.Defence lawyer Mark Arden says the offence was neither premeditated norcalculated but added that this was no excuse.He said: ""What he's done is horrific. It's unforgivable. The distress he'scaused the families is unacceptable.""Youde has been released on unconditional bail until November 7 when he willbe sentenced.The hearing has been adjourned for pre-sentence reports although thedefendant has been warned custody is an option.Story filed: 12:36 Monday 7th October 2002------------------------ Yahoo! Groups Sponsor ---------------------~-->Plan to Sell a Home?http://us.click.yahoo.com/J2SnNA/y.lEAA/MVfIAA/7gSolB/TM---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",0
"[zzzzteana] Lincs lizardhttp://yorkshirepost.co.uk/scripts/editorial2.cgi?cid=news&aid=4816872.5ft lizard 'abandoned' at resortHolidaymakers at a seaside resort were stunned to find a 2.5ft lizardsunning itself at a caravan park close to a beach.The savannah monitor lizard was captured at Chapel St Leonards, Lincs, onSunday by a member of the public before being collected by an RSPCA team.RSPCA officer Justin Stubbs, who took the lizard to a specialist carer,said: ""Savannah monitors can give a nasty bite and we certainly wouldn'thave wanted one loose in a busy holiday resort for long.""Officials believe the animal may have been abandoned by a private ownerbecause it has not been reported missing.Savannah monitor lizards originate in Africa and are carnivorous, eatingrats and small rodents. They can grow to 4ft in length.Anyone with information about the lizard can contact the RSPCA in confidenceon 08705 555 999.------------------------ Yahoo! Groups Sponsor ---------------------~-->4 DVDs Free +s&p Join Nowhttp://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",0
"Re: Selling Wedded Bliss (was Re: Ouch...)Turpin:>>Do we have any statistics on the poor man's divorce from centuries past?Eugen Leitl:>That's easy. Divorce didn't happen.You seem not to know what a ""poor man's divorce"" is.It is an old term, from the time when divorce wasdifficult, but walking was easy, and identity wasnot so locked down as it is today. Not every widowhad a dead husband.>I'm seeing lack of innovation ..That doesn't tell us anything except what ishappening in Eugen Leitl's life. The more commonobservation is that the rate of change is increasing.Do you have any data that might persuade us that whatyou see is more telling than what others see?>gerontocracy favors gerontocracy.I would have thought that gerontocracy favors biotechresearch and plenty of young workers to pay taxes.Note that the fertility rate doesn't result fromdecisions made by the old, but by the young. If wewant more kids, we have to convince people who arein their twenties to become parents._________________________________________________________________Join the worlds largest e-mail service with MSN Hotmail. http://www.hotmail.com",0
"Re: [ILUG] Email list management howto-----BEGIN PGP SIGNED MESSAGE-----Vincent Cunniffe wrote:| Justin MacCarthy wrote:||> I think I'll ask this question again, as I sent on friday afternoon.  :-)||| Mailman ;-)|| Trust me, you do *not* want to running your own mailing lists| on your own software.|| You'll wind up crying in a dark room looking for something| high-voltage to stick your fingers into.All things considered, I get that effect with Mailman, but the viablealternatives are ezmlm, which is loonware and I'm avoiding on principle,and majordomo, which seems to have stagnated. Oh, and there's apparentlysomething called SmartList which is a bitch to set up.Waider.- --waider@waider.ie / Yes, it /is/ very personal of me-----BEGIN PGP SIGNATURE-----Version: GnuPG v1.0.6 (GNU/Linux)Comment: Using GnuPG with Mozilla - http://enigmail.mozdev.orgiQEVAwUBPXNE16HbXyzZsAb3AQH2KQf/XqeOMaHNXAlzbmgd5iYd9VQaAgWAR2DQkdpz0NbECR2OS7PJoLY9lsPKgNshpJcDZIRsxJvXmfp5YRNq0AyP0HGGwRvWgjgB0N9HG/Rgez7S5RhU79RAuhpFb9XO1XzMI0gSkDHSGefQsUOAZ69vZVLLsiRiyHFy4u+vrPVTP0rYR7haX41JXu42GVWfT2K2DDFftAimqGCsJnu2MXcMI/Ptq1rtxhXDWZhxCR+FAwirEk8Yz9Drl8+gJL0YJQFSoWumQzqLKKutx1lJvv7OS4yDjGRaQpxmJmq8lifudZayccbixx7ZcXMSlpP4C45Wj5XJSYW8RCjU1bgxTqhMbQ===eG8X-----END PGP SIGNATURE------- Irish Linux Users' Group: ilug@linux.iehttp://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.List maintainer: listmaster@linux.ie",0
"Re: ActiveBuddyFrom nobody Mon Sep 15 17:59:27 2014Content-Type: text/plain; charset=US-ASCII; format=flowedContent-Transfer-Encoding: 7bitI actually thought of this kind of active chat at AOL (in 1996 I think), bringing up ads based on what was being discussed and other features. For a while, the VP of dev. (now still CTO I think) was really hot on the idea and they discussed patenting it. Then they lost interest. Probably a good thing.sdwLorin Rivers wrote:>On 10/2/02 12:00 PM, ""Mr. FoRK"" <fork_list@hotmail.com> wrote:>  >>>What about a situation where you don't directly ask/talk to the bot, but>>they listen in and advise/correct/interject/etc?>>example: two people discussing trips, etc. may trigger a weather bot to>>mention what the forecast says - without directly being asked.>>    >>>>My guess is it's more insidious than that, it's going to be ActiveSpam.>>""Oh, you're going to Seattle? I can get you airline tickets for less"">>Yuck>  >",0
"Re: introductionsI'd like to claim the parenthood of desktop web services,but then there's a ton of people doing it now.  What I am the parent of is, Jackson Alan Bolcer--I justrealized that the birth announcement was something thatdidn't get sent through due to my general laziness ofbeing kicked off of FoRK from our stupid DNS fiascomixed with the post filtering.   August 20th, 7lbs, 14oz,8:30pm.  GregGeege Schuman wrote:> > Aren't you Dr. Gregory A. Bolcer, Dutch Uncle of P2P?> > -----Original Message-----> From: fork-admin@xent.com [mailto:fork-admin@xent.com]On Behalf Of> Gregory Alan Bolcer> Sent: Saturday, September 14, 2002 10:21 AM> To: FoRK> Subject: introductions> > As I've had to resubscribe to fork and fork-noarchive,> I guess I have to reintroduce myself.  I'm formerly> known as gbolcer at endtech dot com to the FoRK> mailman program, formerly an overposter, and love> soaking up bits through avid reading or scanning> of almost every single list that's got informative to say.> > Hopefully all those overpost will get cleared out at> somepoint and fork-archived.> > Greg",0
"introductionsAs I've had to resubscribe to fork and fork-noarchive,I guess I have to reintroduce myself.  I'm formerlyknown as gbolcer at endtech dot com to the FoRKmailman program, formerly an overposter, and lovesoaking up bits through avid reading or scanningof almost every single list that's got informative to say. Hopefully all those overpost will get cleared out atsomepoint and fork-archived.   Greg",0
"Re: AA Meetings the Hottest Place to Meet Women With Big BucksGary Lawrence Murphy:>OK, but only if you also meant religious and alcoholic extremes ;)Since it was my quip, I'll point out that I usedthe term ""alcoholism,"" implying addiction. Idrink. I'm not an alcoholic. Most people who drinkdon't go to AA meetings. Most people who go to AAmeetings do (try very hard) not to drink.As to religion, I think it is harmful and risky inalmost any degree. Were I single, I might considerpotential mates who partook of the less irrationalor more light-hearted religions. A Unitarian orBuddhist might be an example of the first, a Wiccanof the second. But someone who is both irrationaland serious about that irrationality strikes me asa bad choice of partner, moreso than someone whowas addicted to some drug. Alcoholics and drugaddicts at least have the sense to battle theirproblem, and to keep their children from sufferingit. The religious revel in their irrationality,and want to raise their children in it. That's adifficult difference for two parents toreconcile.Fortunately, I am long and happily enamored ofsomeone who has no religious tendencies._________________________________________________________________Send and receive Hotmail on your mobile device: http://mobile.msn.com",0
"Re: [zzzzteana] Bigfoot and big feet on display at Peabody>Benoit claimed the prize for his size 14 feet. In the female division of the>competition, three women tied for first place with size 10 feet.>Winners took home a $100 gift certificate to either Footlocker or Barrie>Ltd.Well crap, mine are size 11.>>""If I'd have known the contest was happening, I would have gone,"" said>Justin Simon '04, the proud owner of size 15 feet. ""A lot of the guys have>bigger feet than that. Dexter Upshaw ['06] wears a size 18."">>Simon said the $100 gift certificate would have almost paid for a new pair>of shoes.Almost. If you shop at Payless!!But sure could have used the $100 anyway!-- FelNEW!! Cafe Forteana is back: http://www.frogstone.net/Cafe/CafeForteana.htmlhttp://www.frogstone.netWeird Page: http://my.athenet.net/~felinda/WeirdPage.html[Non-text portions of this message have been removed]------------------------ Yahoo! Groups Sponsor ---------------------~-->Home Selling? Try Us!http://us.click.yahoo.com/QrPZMC/iTmEAA/MVfIAA/7gSolB/TM---------------------------------------------------------------------~->To unsubscribe from this group, send an email to:forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",0
"The MIME information you requested (last changed 3154 Feb 14)--------------------------------------------------------------------------What is MIME?MIME stands for ""Multipurpose Internet Mail Extensions"".  It is thestandard for how to send multipart, multimedia, and binary data using theworld-wide Internet email system.  Typical uses of MIME include sendingimages, audio, wordprocessing documents, programs, or even plain textfiles when it is important that the mail system does not modify any partof the file.  MIME also allows for labelling message parts so that arecipient (or mail program) may determine what to do with them. How can I read a MIME message?Since MIME is only a few years old, there are still some mailers in usewhich do not understand MIME messages.  However, there are a growingnumber of mail programs that have MIME support built-in.  (One popularMIME-capable mailer for Unix, VMS and PCs is Pine, developed at theUniversity of Washington and available via anonymous FTP from the hostftp.cac.washington.edu in the file /pine/pine.tar.Z)In addition, several proprietary email systems provide MIME translationcapability in their Internet gateway products.  However, even if you donot have access to a MIME-capable mailer or suitable gateway, there isstill hope! There are a number of stand-alone programs that can interpret a MIMEmessage.  One of the more versatile is called ""munpack"".  It was developedat Carnegie Mellon University and is available via anonymous FTP from thehost ftp.andrew.cmu.edu in the directory pub/mpack/.  There are versionsavailable for Unix, PC, Mac and Amiga systems.  For compabibility witholder forms of transferring binary files, the munpack program can alsodecode messages in split-uuencoded format. Does MIME replace UUENCODE?Yes.  UUENCODE has been used for some time for encoding binary files sothat they can be sent via Internet mail, but it has several technicallimitations and interoperability problems.  MIME uses a more robustencoding called ""Base64"" which has been carefully designed to survive themessage transformations made by certain email gateways. How can I learn more about MIME?The MIME Internet standard is described in RFC-1521, available viaanonymous FTP from many different Internet hosts, including:                                                             o  US East Coast                                    Address:  ds.internic.net (198.49.45.10)                                                                     o  US West Coast                                    Address:  ftp.isi.edu (128.9.0.32)                                                                   o  Pacific Rim                                      Address:  munnari.oz.au (128.250.1.21)                                                               o  Europe                                           Address:  nic.nordu.net (192.36.148.17) Look for the file /rfc/rfc1521.txtAnother source of information is the Internet news group ""comp.mail.mime"",which includes a periodic posting of a ""Frequently Asked Questions"" list.--------------------------------------------------------------------------http://xent.com/mailman/listinfo/fork",0
"More on promiscuity and word choice Re: Selling Wedded Bliss (was    Re: Ouch...)Robert Harley writes:> >OK, then. Consider a population of 1,000,000. 500,000 men each> >pair off with 500,000 women. Then, 1 man, let's call him ""Wilt"",> >also has sex with the other 499,999 women> > This has never happened.  Its relevance is nil.It was a extreme contrived example because you glosded over the point of the earlier 3-person example. But OK, Mr Math, let it be N men and women, for any N>2. They all pair off. Then, some number H, N>H>0, of men has sex with all the other N-1 women he hasn't yet had sex with. Pick any N and H that might be interesting. Any choice ofvalues results in meaningful differences between the sexes' ""promiscuity"", as commonly understood. It should be more obvious with extreme choices of numbers, but it is also true for any choice of N and H, if unrealistic totals distract you.Further, and I was hoping this would be clear without sayingso outright, this model actually approximates the cliche ""common wisdom"" about per-gender sexual behavior, if you reverse the male and female roles.Those stereotypes are: that more men than women seek multiplepartners -- men being ""more promiscuous"" than women -- and that surplus of male interest is satisfied by a smaller number of hyperpromiscuous women (often derisively labelled ""sluts"").> So I chose not to type ""on average"" explicitly in my post, since this> is FoRK and one tends to assume that people have a clue.> > There is no disagreement between us, except that I am more interested> in typical behaviour and you in extreme. Nope, now you've amended the meaning of your initial statement tomake it more defensible. What I objected to was:Robert Harley:# >The assumption that females of all species tend to be less promiscuous# >than males simply does not fit the facts, Hrdy contended.# # Well, DUH!!!# # It is perfectly obvious that (heterosexual) promiscuity is exactly,# precisely identical between males and females.# # Of course the shapes of the distributions may differ.If you assumed people on FoRK had a clue, would you have neededto jump in with a patronizing ""DUH!!""? If you were talking about fuzzy, typical behavior, would you have huffed and puffed with the words ""perfectly obvious"" and ""exactly, precisely identical""? If your concern was with the ""typical"", why didn't you adopt the typical definition of ""promiscuous"", rather than a straw-mandefinition which allowed you to interject ""DUH!!"" and mock ananthrolopology professor's conclusions? > Actually, you probably just> had a bad day and felt like jumping down my throat for the hell of it.You are welcome to that theory!But here's an alternate theory: when you jump in with a patronizing and overblown pronouncement -- e.g. ""DUH!!... perfectly obvious... exactly, precisely identical..."" -- and that pronouncement is itself sloppy and erroneous, then others may get a kick out of popping your balloon. - Gordon",0
"Re: A biblical digressionJohn Hall:>Ran across a site which claimed to explain the original meaning of the>Ten Commandments.  It seems some of those meanings have evolved a bit, too.You mean that ""Thou shalt not covet thy neighbour's ass"" used to beabout donkeys???  Inconceivable!!!R",0
"Re: asynchronous I/O (was Re: Gasp!)On Tue, 3 Sep 2002, Kragen Sitaker wrote:> Of course we've had select() since BSD 4.2 and poll() since System V> or so, and they work reasonably well for asynchronous I/O up to a> hundred or so channels, but suck after that; /dev/poll (available in> Solaris and Linux) is one approach to solving this; Linux has a way to> do essentially the same thing with real-time signals, and has for> years; and FreeBSD has kqueue.>> More details about these are at> http://www.citi.umich.edu/projects/linux-scalability/>> None of this helps with disk I/O; most programs that need to overlap> disk I/O with computation, on either proprietary Unixes or Linux, just> use multiple threads or processes to handle the disk I/O.>> POSIX specifies a mechanism for nonblocking disk I/O that most> proprietary Unixes implement.  The Linux kernel hackers are currently> rewriting Linux's entire I/O subsystem essentially from scratch to> work asynchronously, because they can easily build efficient> synchronous I/O primitives from asynchronous ones, but not the other> way around. So now Linux will support this mechanism too.>> It probably doesn't need saying for anyone who's read Beberg saying> things like ""Memory management is a non-issue for anyone that has any> idea at all how the hardware functions,"" but he's totally off-base.> People should know by now not to take anything he says seriously, but> apparently some don't, so I'll rebut.>> Not surprisingly, the rebuttal requires many more words than the> original stupid errors.>> In detail, he wrote:> > Could it be? After 20 years without this feature UNIX finally> > catches up to Windows and has I/O that doesnt [sic] totally suck for> > nontrivial apps? No way!>> Unix acquired nonblocking I/O in the form of select() about 23 years> ago, and Solaris has had the particular aio_* calls we are discussing> for many years.  Very few applications need the aio_* calls ---> essentially only high-performance RDBMS servers even benefit from them> at all, and most of those have been faking it fine for a while with> multiple threads or processes.  This just provides a modicum of extra> performance.>> > OK, so they do it with signals or a flag, which is completely> > ghetto, but at least they are trying. Keep trying guys, you got the> > idea, but not the clue.>> Readers can judge who lacks the clue here.>> > The Windows I/O model does definately [sic] blow the doors off the> > UNIX one, but then they had select to point at in it's [sic]> > suckiness and anything would have been an improvement. UNIX is just> > now looking at it's [sic] I/O model and adapting to a multiprocess> > multithreaded world so it's gonna be years yet before a posix API> > comes out of it.>> Although I don't have a copy of the spec handy, I think the aio_* APIs> come from the POSIX spec IEEE Std 1003.1-1990, section 6.7.9, which is> 13 years old, and which I think documented then-current practice.> They might be even older than that.>> Unix has been multiprocess since 1969, and most Unix implementations> have supported multithreading for a decade or more.>> > Bottom line is the ""do stuff when something happens"" model turned> > out to be right, and the UNIX ""look for something to do and keep> > looking till you find it no matter how many times you have to look""> > is not really working so great anymore.>> Linux's aio_* routines can notify the process of their completion with> a ""signal"", a feature missing in Microsoft Windows; a ""signal"" causes> the immediate execution of a ""signal handler"" in a process.  By> contrast, the Microsoft Windows mechanisms to do similar things (such> as completion ports) do not deliver a notification until the process> polls them.>> I don't think signals are a better way to do things in this case> (although I haven't written any RDBMSes myself), but you got the> technical descriptions of the two operating systems exactly backwards.> Most programs that use Linux real-time signals for asynchronous> network I/O, in fact, block the signal in question and poll the signal> queue in a very Windowsish way, using sigtimedwait() or sigwaitinfo().>> --> <kragen@pobox.com>       Kragen Sitaker     <http://www.pobox.com/~kragen/>> Edsger Wybe Dijkstra died in August of 2002.  This is a terrible loss after> which the world will never be the same.> http://www.xent.com/pipermail/fork/2002-August/013974.html>- Adam L. ""Duncan"" Beberg  http://www.mithral.com/~beberg/  beberg@mithral.com",0
"Ack, apt-get still failing for me, stumped. [RH8]I posted about this last week, and I'm still stumped.  apt-get is justnot working for me, and I can't figure out what the problem is.I've tried removing the apt rpms, making sure to remove any traces leftbehind (/etc/apt /var/state/apt /var/cache/apt), and still, I get""couldn't find package xmms-mp3"" when running ""apt-get install xmms-mp3"".Any clues?  Here's a log of a fresh try:root@canarsie:/tmp # rpm -e apt apt-develroot@canarsie:/tmp # rm -rf /etc/apt /var/cache/apt /var/state/aptroot@canarsie:/tmp # rpm -ivh apt-0.5.4cnc7-fr1.i386.rpm apt-devel-0.5.4cnc7-fr1.i386.rpmwarning: apt-0.5.4cnc7-fr1.i386.rpm: V3 DSA signature: NOKEY, key IDe42d547bPreparing...                ########################################### [100%]   1:apt                    ########################################### [ 50%]   2:apt-devel              ########################################### [100%]root@canarsie:/tmp # apt-get updateIgn http://apt.freshrpms.net redhat/8.0/en/i386 releaseGet:1 http://apt.freshrpms.net redhat/8.0/en/i386/os pkglist [1276kB]Get:2 http://apt.freshrpms.net redhat/8.0/en/i386/os release [108B]Get:3 http://apt.freshrpms.net redhat/8.0/en/i386/updates pkglist [14B]Get:4 http://apt.freshrpms.net redhat/8.0/en/i386/updates release [113B]Get:5 http://apt.freshrpms.net redhat/8.0/en/i386/freshrpms pkglist[57.1kB]Get:6 http://apt.freshrpms.net redhat/8.0/en/i386/freshrpms release[125B]Get:7 http://apt.freshrpms.net redhat/8.0/en/i386/os srclist [152kB]Get:8 http://apt.freshrpms.net redhat/8.0/en/i386/updates srclist [14B]Get:9 http://apt.freshrpms.net redhat/8.0/en/i386/freshrpms srclist[14.4kB]Fetched 1500kB in 11s (125kB/s)Reading Package Lists... Doneroot@canarsie:/tmp # apt-get install xmms-mp3Reading Package Lists... DoneBuilding Dependency Tree... DoneE: Couldn't find package xmms-mp3root@canarsie:/tmp # apt-cache search xmmsroot@canarsie:/tmp #Beats me..-SteveK--   Steve Kann - Chief Engineer - 520 8th Ave #2300 NY 10018 -  (212) 533-1775                HorizonLive.com - collaborate . interact . learn   ""The box said 'Requires Windows 95, NT, or better,' so I installed Linux.""_______________________________________________RPM-List mailing list <RPM-List@freshrpms.net>http://lists.freshrpms.net/mailman/listinfo/rpm-list",0
"Re: lifegemJoseph S. Barrera III wrote:> Chris Haun wrote:>>> A LifeGem is a certified, high quality diamond created from the >> carbon of your loved one as a memorial to their unique and wonderful >> life.>>> Why wait until you're dead? I'm sure there's enough carbon in> the fat from your typical liposuction job to make a decent diamond.>> - Joe>Oh, hell - what about excrement? I'd love to be able to say - No, the sun doesn't shine out of my ass, but there's the occasional diamond. ;-).Owenhttp://xent.com/mailman/listinfo/fork",0
